
   # PLAYER                  :  RATING  POINTS  PLAYED   (%)  CFS(%)    W    D    L
5494 laslopaul               :   931.7     1.0       2    50     ---    1    0    1
5495 Stepplas                :   931.0     1.0       2    50     ---    0    2    0
5496 EugeneKorni             :   930.7     2.0       7    29     ---    2    0    5
5497 Goodcatholic2           :   930.6     1.0       3    33     ---    1    0    2
5498 haldrus                 :   930.5     2.0      11    18     ---    2    0    9
5499 Battrealrequin          :   930.5     1.0       8    12     ---    1    0    7
5500 Kankou                  :   929.7     1.0       2    50     ---    1    0    1
5501 joriscasier             :   929.5     3.5      20    18     ---    3    1   16
5502 Crakerjack82            :   929.4     2.5      14    18     ---    2    1   11
5503 SULEYMAN_14             :   928.2     1.0       6    17     ---    1    0    5
5504 Iqhsan-ghifari          :   927.7     1.0       4    25     ---    1    0    3
5505 hajdook46               :   926.5     2.0      10    20     ---    2    0    8
5506 TNMN2                   :   925.7     0.5       6     8     ---    0    1    5
5507 RobertoCarlosGG         :   925.1     1.0       2    50     ---    1    0    1
5508 Caiden313               :   925.0     0.5       1    50     ---    0    1    0
5509 felicio91               :   924.5     2.0       3    67     ---    2    0    1
5510 wasserzell              :   924.2     3.0      18    17     ---    3    0   15
5511 Guisin                  :   922.8     4.0       9    44     ---    4    0    5
5512 notabot11235            :   921.1     2.5       6    42     ---    2    1    3
5513 THeoMLet                :   920.7     1.0       3    33     ---    1    0    2
5514 ayoubm                  :   919.5     2.0      10    20     ---    2    0    8
5515 Krutishka999            :   919.4    40.5     111    36     ---   39    3   69
5516 Sofk                    :   917.6    10.5      44    24     ---   10    1   33
5517 pr711                   :   917.1     1.0       8    12     ---    1    0    7
5518 Onerb_cogito341         :   916.8     1.0       3    33     ---    1    0    2
5519 a4000                   :   915.4     1.0       3    33     ---    1    0    2
5520 Rro_vee                 :   915.1     0.5       3    17     ---    0    1    2
5521 OSS117117               :   915.0     2.0      12    17     ---    2    0   10
5522 Schachprof              :   914.5     1.0       6    17     ---    1    0    5
5523 Max_Gromov              :   913.5     0.5       3    17     ---    0    1    2
5524 hngbg                   :   912.7     6.0      19    32     ---    6    0   13
5525 Snakeking               :   910.7     3.5      14    25     ---    3    1   10
5526 mrNightDuck             :   910.6     3.0       9    33     ---    3    0    6
5527 JOKER_LEODASS           :   910.6     1.0       3    33     ---    1    0    2
5528 TostiVerslinder         :   910.5     1.0       3    33     ---    1    0    2
5529 polatserkan19           :   909.6     1.5      10    15     ---    1    1    8
5530 sashka228rus            :   909.5     2.0       9    22     ---    2    0    7
5531 VidaBlue21              :   908.0     0.5       3    17     ---    0    1    2
5532 TheodorEf               :   906.5     0.5       1    50     ---    0    1    0
5533 AlexH16                 :   906.3     3.0      20    15     ---    3    0   17
5534 Willem-1959             :   905.1     1.0       3    33     ---    1    0    2
5535 PedjaKonobar            :   904.7     8.0      66    12     ---    8    0   58
5536 SBarich                 :   903.4     2.0       6    33     ---    2    0    4
5537 TimurZhamkov            :   901.1    11.0      29    38     ---   11    0   18
5538 Crisfel2405             :   900.2     2.0       7    29     ---    2    0    5
5539 EfeOzgunes              :   898.9     2.0       7    29     ---    2    0    5
5540 dwttndrs                :   898.7     2.0       4    50     ---    2    0    2
5541 Rothe_1990              :   898.5     1.0       3    33     ---    1    0    2
5542 Mister-Master           :   898.2     1.0       5    20     ---    1    0    4
5543 BiGGeer                 :   897.9     1.0       3    33     ---    1    0    2
5544 sajad91                 :   896.9     0.5       4    12     ---    0    1    3
5545 NINRP_L_Broemmelsiek    :   896.7     0.5       3    17     ---    0    1    2
5546 chesschesschess378      :   896.4     1.0       3    33     ---    1    0    2
5547 kimoloka                :   895.2     2.0      17    12     ---    2    0   15
5548 YG2013                  :   893.8     0.5       3    17     ---    0    1    2
5549 rob1992                 :   892.2     1.0       3    33     ---    1    0    2
5550 minhtri12               :   892.0     0.5       1    50     ---    0    1    0
5551 schattenschach          :   890.8     1.0       3    33     ---    1    0    2
5552 EcstaticFork            :   890.4     2.0      11    18     ---    2    0    9
5553 karpiu                  :   889.7     1.0       7    14     ---    1    0    6
5554 JESUIS47                :   889.6     0.5       6     8     ---    0    1    5
5555 Shan67                  :   888.5     0.5       7     7     ---    0    1    6
5556 ketgro                  :   887.3     1.0       5    20     ---    1    0    4
5557 dingusman               :   886.6     1.0       2    50     ---    1    0    1
5558 ruokanga                :   886.5     1.0       4    25     ---    1    0    3
5559 KOENIES75               :   886.2     1.0       7    14     ---    1    0    6
5560 Marloutre               :   885.8     2.0      12    17     ---    2    0   10
5561 richie58                :   885.6     1.0       2    50     ---    1    0    1
5562 warbog                  :   885.4     1.0       4    25     ---    1    0    3
5563 samuelcheng             :   884.2     1.0       3    33     ---    1    0    2
5564 lucaxrossi              :   883.9     1.0       4    25     ---    1    0    3
5565 boodychak               :   882.9     0.5       5    10     ---    0    1    4
5566 Farajchess              :   879.5     1.0       4    25     ---    1    0    3
5567 Fallsho                 :   879.0     1.5       6    25     ---    1    1    4
5568 matjessill              :   878.9     1.0       5    20     ---    1    0    4
5569 Somnifex                :   878.4     1.0       6    17     ---    1    0    5
5570 EmirWepa                :   877.0     2.0      11    18     ---    2    0    9
5571 OceanChessYT            :   875.9     1.0       2    50     ---    1    0    1
5572 Ladotres                :   873.9     0.5       3    17     ---    0    1    2
5573 TimFoxSeaton            :   872.8     1.0       9    11     ---    1    0    8
5574 da56w563a               :   872.5     1.0       8    12     ---    1    0    7
5575 GE3Kz                   :   872.0     4.0      18    22     ---    4    0   14
5576 Rigolani3000            :   871.4     3.0      10    30     ---    3    0    7
5577 Rashu1609               :   871.3     1.0       2    50     ---    1    0    1
5578 Timmel93                :   871.2     1.0       3    33     ---    1    0    2
5579 Pacomarques             :   871.0     1.0       3    33     ---    1    0    2
5580 Shar-King               :   870.7     4.0      21    19     ---    4    0   17
5581 Greninja02              :   870.4     1.0       4    25     ---    1    0    3
5582 TimKA70                 :   870.3     1.0       7    14     ---    1    0    6
5583 Vinny1618               :   869.6     1.0       4    25     ---    1    0    3
5584 Yilmaz393               :   869.5     1.0       3    33     ---    1    0    2
5585 BorodyaK                :   869.5     1.0       2    50     ---    1    0    1
5586 SevaPovetkin            :   868.0     1.0       3    33     ---    1    0    2
5587 amkaory                 :   866.5     0.5       2    25     ---    0    1    1
5588 miguel52525778          :   865.3     1.5       6    25     ---    1    1    4
5589 MartiniHemingway        :   861.8     1.0       5    20     ---    1    0    4
5590 zmalqpwoskxn102938      :   861.7     3.0      10    30     ---    3    0    7
5591 yarasamavi              :   860.9     1.0      10    10     ---    1    0    9
5592 franz364                :   860.5     2.0       6    33     ---    2    0    4
5593 Alitahir_youtube1452    :   860.2     4.5      15    30     ---    4    1   10
5594 Irinayo                 :   857.9     1.0       6    17     ---    1    0    5
5595 Emile-BC                :   857.9     0.5       1    50     ---    0    1    0
5596 moisandu22              :   857.8     7.0      47    15     ---    6    2   39
5597 minmiss                 :   857.2     0.5       3    17     ---    0    1    2
5598 Linenemu                :   856.9     1.0       3    33     ---    1    0    2
5599 Ajedrez_Intermedio_1    :   856.5     0.5       3    17     ---    0    1    2
5600 Muhtants12              :   855.3     0.5       3    17     ---    0    1    2
5601 Wickodda                :   854.4     2.0       7    29     ---    2    0    5
5602 P2thelattner            :   853.4     1.0       4    25     ---    1    0    3
5603 damablanca78            :   852.8     0.5       4    12     ---    0    1    3
5604 tobiasz2015             :   850.8     1.0       4    25     ---    1    0    3
5605 javnor                  :   850.5     1.0       9    11     ---    1    0    8
5606 KuzyaMilashKa           :   850.1     2.0       9    22     ---    2    0    7
5607 khs050411               :   849.9     1.0       5    20     ---    1    0    4
5608 OpusMagnum93            :   849.0     1.0       2    50     ---    1    0    1
5609 littleboyplopp          :   849.0     2.0       4    50     ---    2    0    2
5610 Waveguide               :   847.5     1.5       9    17     ---    1    1    7
5611 abuflan                 :   847.4     6.0      15    40     ---    6    0    9
5612 andi_liebi_94           :   847.0     2.0       7    29     ---    2    0    5
5613 Anncsh                  :   846.0     2.0       9    22     ---    2    0    7
5614 tipipa                  :   845.8     1.0       3    33     ---    1    0    2
5615 BobLeRigoleur           :   845.7     1.0       5    20     ---    1    0    4
5616 Goldbroiler             :   843.1     2.0       5    40     ---    2    0    3
5617 deedaleet               :   842.9     1.0       5    20     ---    1    0    4
5618 Savva15                 :   842.4     1.0       4    25     ---    1    0    3
5619 Lebourbonnais           :   841.2     1.0       2    50     ---    1    0    1
5620 arnesmekens             :   841.0     2.0      11    18     ---    2    0    9
5621 LocoPulento             :   841.0     1.0       7    14     ---    1    0    6
