
   # PLAYER                  :  RATING  POINTS  PLAYED   (%)  CFS(%)     W    D     L
7082 Rahmanjon07             :  1389.2     1.0       4    25     ---     1    0     3
7083 Roman_yastreb           :  1389.2     1.0       5    20     ---     1    0     4
7084 MatveyZaikin            :  1389.0    38.0      64    59     ---    38    0    26
7085 ViveLaFrance1958        :  1389.0     6.0      12    50     ---     6    0     6
7086 Williams2005            :  1388.9    30.0      48    62     ---    30    0    18
7087 idnhidn                 :  1388.6     5.0      10    50     ---     5    0     5
7088 Leo-M-2014              :  1388.4     4.5      13    35     ---     4    1     8
7089 karimyousef1            :  1388.2     3.0       5    60     ---     3    0     2
7090 sebastiandiaz1204       :  1388.1     3.0      12    25     ---     3    0     9
7091 ShivaSurya25            :  1388.1    31.0      88    35     ---    31    0    57
7092 Avleen28                :  1387.8     8.0      26    31     ---     8    0    18
7093 Ga-opa                  :  1387.8     1.0       3    33     ---     1    0     2
7094 zazaraza                :  1387.7     2.0       3    67     ---     2    0     1
7095 breaker45623            :  1387.4     2.0       4    50     ---     2    0     2
7096 shatrangbazz            :  1387.4     3.0       6    50     ---     3    0     3
7097 bkrgnd                  :  1387.3     4.0       5    80     ---     4    0     1
7098 aytacalper              :  1387.1     3.0       4    75     ---     3    0     1
7099 Javgonru                :  1387.1   264.0     407    65     ---   264    0   143
7100 OverproEH               :  1387.1     4.0      10    40     ---     4    0     6
7101 RyukSmit                :  1386.9    36.0      55    65     ---    36    0    19
7102 Krishnalahoti01         :  1386.7     1.0       3    33     ---     1    0     2
7103 max_YT555               :  1386.7     5.0      10    50     ---     5    0     5
7104 Surgeon_Lev             :  1386.6    11.0      14    79     ---    11    0     3
7105 asd_chess               :  1386.4     6.0       9    67     ---     6    0     3
7106 gold1fish               :  1386.2     3.0       5    60     ---     3    0     2
7107 vxbrandon               :  1386.2     7.0      16    44     ---     7    0     9
7108 Abdaan4622              :  1386.1     1.0       3    33     ---     1    0     2
7109 Blacknightjaguar7       :  1386.0    19.0      40    48     ---    19    0    21
7110 TORO_1200               :  1386.0     2.0       5    40     ---     2    0     3
7111 AhmedGAD22              :  1386.0     1.0       5    20     ---     1    0     4
7112 MagicTorsten            :  1385.9    21.0      34    62     ---    21    0    13
7113 adser62                 :  1385.9     4.0       6    67     ---     4    0     2
7114 riaan10                 :  1385.6     1.0       4    25     ---     1    0     3
7115 Doom_x                  :  1385.4     3.0       4    75     ---     3    0     1
7116 Kalastacha69            :  1385.4     6.5      14    46     ---     6    1     7
7117 EliasmQuin              :  1385.2     4.0       7    57     ---     4    0     3
7118 hihibvghhhvgv           :  1385.0     1.0       4    25     ---     1    0     3
7119 ismael11batista3        :  1384.9     7.0      24    29     ---     7    0    17
7120 MattejSal               :  1384.9     1.0       3    33     ---     1    0     2
7121 Hangar222               :  1384.9     1.0       2    50     ---     1    0     1
7122 AHERRERAC               :  1384.8     2.0       6    33     ---     2    0     4
7123 nhlasto1994             :  1384.6    17.0      26    65     ---    17    0     9
7124 NetStorm                :  1384.5     1.0       3    33     ---     1    0     2
7125 larussa                 :  1384.5     1.0       4    25     ---     1    0     3
7126 Artem985656             :  1384.5     1.0       3    33     ---     1    0     2
7127 Aydorman                :  1384.5     1.0       5    20     ---     1    0     4
7128 tig-90                  :  1384.4     9.0      23    39     ---     9    0    14
7129 RafxNar                 :  1384.3     2.0       5    40     ---     2    0     3
7130 MyNamesMyName           :  1384.1    22.5      30    75     ---    22    1     7
7131 THE_BEaST_10            :  1384.1     1.0       2    50     ---     1    0     1
7132 Mulafi                  :  1384.0    31.0      59    53     ---    31    0    28
7133 AE-LINDAOVICTOR         :  1383.9    11.0      22    50     ---    11    0    11
7134 Pawnstar05              :  1383.8     2.0      12    17     ---     2    0    10
7135 SamoPuzle               :  1383.7     7.0      13    54     ---     7    0     6
7136 ReginaPhalange          :  1383.7     2.0       4    50     ---     2    0     2
7137 mcdhardal               :  1383.4     5.0       8    62     ---     5    0     3
7138 h1dd3n-pr0c3ss3s-axx    :  1383.3     5.0      16    31     ---     5    0    11
7139 LOLOLOLOLOLOLOLUMAD     :  1383.1    16.0      30    53     ---    16    0    14
7140 IIIPr0t0typ3III         :  1383.0     3.0       7    43     ---     3    0     4
7141 Danamard                :  1383.0     6.0       7    86     ---     6    0     1
7142 AAL9Bchess              :  1382.8    20.0      39    51     ---    20    0    19
7143 thelastone111           :  1382.7     5.0      16    31     ---     5    0    11
7144 Daniil-K25              :  1382.2     1.0       5    20     ---     1    0     4
7145 ViktoriaBohniak         :  1382.1     2.5       3    83     ---     2    1     0
7146 erengungor2008          :  1381.7     3.0       4    75     ---     2    2     0
7147 cACtuss1                :  1381.6    42.0     117    36     ---    42    0    75
7148 Pietroand007            :  1381.5     2.0       6    33     ---     2    0     4
7149 Pablo_Arres             :  1381.3     3.0       4    75     ---     3    0     1
7150 AmrWa                   :  1381.2    27.0      37    73     ---    27    0    10
7151 Dev048                  :  1380.9     2.0       3    67     ---     2    0     1
7152 AkshaySP                :  1380.9     1.0       3    33     ---     1    0     2
7153 Aadhav_2011             :  1380.8     3.0       7    43     ---     3    0     4
7154 Moritz-B                :  1380.7     2.0       7    29     ---     2    0     5
7155 omerozaslan924          :  1380.5     1.0       2    50     ---     1    0     1
7156 Dr-Ukrop                :  1380.3   113.5     279    41     ---   113    1   165
7157 DarsHan143              :  1380.2     3.0      16    19     ---     3    0    13
7158 AADITYA_275             :  1379.8     4.0       6    67     ---     4    0     2
7159 Harshhh_15              :  1379.8    20.0      57    35     ---    20    0    37
7160 Gerard13Chess           :  1379.7     2.0      12    17     ---     2    0    10
7161 Ekber125                :  1379.7     4.0       9    44     ---     4    0     5
7162 DreamDaBest             :  1379.6    58.0     108    54     ---    58    0    50
7163 Muffinsss               :  1379.5     2.0       9    22     ---     2    0     7
7164 MertDenizP              :  1379.4    12.0      22    55     ---    12    0    10
7165 Loris77                 :  1379.3    46.0      97    47     ---    46    0    51
7166 jfuul                   :  1379.3     3.0      33     9     ---     3    0    30
7167 mister_gatto234         :  1379.3     1.0       2    50     ---     1    0     1
7168 GameMasterYTAdhi        :  1379.3     4.0       6    67     ---     4    0     2
7169 stanl                   :  1379.0     2.0       9    22     ---     2    0     7
7170 karl_hardel             :  1378.8     3.0       5    60     ---     3    0     2
7171 fedor2501               :  1378.7     1.0       2    50     ---     1    0     1
7172 eunwooJ0301             :  1378.7     4.0      13    31     ---     4    0     9
7173 DTD3A_BaoNam1           :  1378.7    20.5      36    57     ---    20    1    15
7174 Adam1397                :  1378.7    51.0      86    59     ---    51    0    35
7175 Hyrumduran              :  1378.3     6.5      13    50     ---     6    1     6
7176 Aneekaa                 :  1378.1     2.0       6    33     ---     2    0     4
7177 KyzMin_KiRil            :  1378.1     8.0      14    57     ---     8    0     6
7178 Hanuman-7               :  1378.1     1.0       2    50     ---     1    0     1
7179 Jopuir000               :  1377.9     4.0       6    67     ---     4    0     2
7180 krolchatka              :  1377.9   154.5     230    67     ---   153    3    74
7181 ivpvarma                :  1377.7     1.0       6    17     ---     1    0     5
7182 tamerhamza              :  1377.5     1.0       8    12     ---     1    0     7
7183 agahtacristie           :  1377.5     5.0       7    71     ---     5    0     2
7184 KareemHosny             :  1377.4     8.0      15    53     ---     8    0     7
7185 theb3st                 :  1377.4     3.0       6    50     ---     3    0     3
7186 Hgdvhn                  :  1377.3     8.0      14    57     ---     7    2     5
7187 AravRajeev              :  1376.8     2.0       3    67     ---     2    0     1
7188 Stockfish-10_BOT        :  1376.7    23.0      52    44     ---    23    0    29
7189 Cuervo113               :  1376.5     4.0      11    36     ---     4    0     7
7190 Sasa120130              :  1376.3     5.0      18    28     ---     5    0    13
7191 Little_tsar             :  1376.3     1.0       2    50     ---     1    0     1
7192 Salehab                 :  1376.2    10.0      23    43     ---    10    0    13
7193 Turbo_Jakchris          :  1376.2     1.0       6    17     ---     1    0     5
7194 kamillax                :  1376.1     2.0       4    50     ---     2    0     2
7195 Aroon_27                :  1375.9     1.0       2    50     ---     1    0     1
7196 KarelovDaniil           :  1375.9   261.0     497    53     ---   260    2   235
7197 Armadilla               :  1375.7     1.0       6    17     ---     1    0     5
7198 Shamendra07             :  1375.6     6.0       9    67     ---     6    0     3
7199 yigithasan2011          :  1375.5     1.0       3    33     ---     1    0     2
7200 ch_nv1                  :  1375.5     2.0       4    50     ---     2    0     2
7201 Miha-bro                :  1375.4    12.0      20    60     ---    12    0     8
7202 Kolobok371              :  1375.4     7.0      13    54     ---     7    0     6
7203 GustavusAdolphus2       :  1375.3     1.0       2    50     ---     1    0     1
7204 Kadiress                :  1375.1     7.0      16    44     ---     7    0     9
7205 chesssamurayi           :  1374.9     4.0       6    67     ---     4    0     2
7206 gwbn                    :  1374.8     2.0       7    29     ---     2    0     5
